actual,pred_lr,pred_rf
266047,-1996561.8980027158,266049.44
32745017,27519123.994106192,29205240.69
1049699,-4197043.03972864,1022069.09
388307,-6938618.803801209,354180.04
302302,-1505327.2891620249,302326.15
2078217,-2371232.8920544386,2415363.41
2514306,-662830.5681762584,2563943.49
271763,-4414365.124494653,271836.51
4367234,17163856.723415185,4669421.74
20774299,19862407.128781293,21227502.26
240799,2839955.5224385746,240826.04
3644853,-567167.4788798168,3585536.72
581844,-2939324.163650211,612489.03
1650241,-3402693.120266257,1559046.64
534517,-4132124.1507086437,557482.57
1823869,-1026758.8791293874,1608158.47
302472,-1250059.8539361805,302503.97
1786437,-116211.90847960487,1878926.47
29771261,46033213.956934124,34167480.74
214113,-8516207.234844597,214147.61
1106700,-4420249.247587398,1112918.0
15952674,25266783.122415226,14630774.92
8885019,42884462.03285159,17167889.85
262192,-217382.1959121637,262205.81
4770873,4650195.776962906,3970622.88
318217,-3881280.689348936,357506.3
87719286,95486403.53938296,99354619.83
8725346,20525856.8728698,8395731.34
607587,-4584702.368278263,612858.15
128148147,121833298.8994528,106565535.36
224970,1291202.678448379,224949.62
297858,-5620959.788485056,297875.61
666625,-3180995.208758559,679111.91
215220,2710997.200570181,215219.44
1153949,627471.3471093401,1106545.92
5476323,9929273.603754897,6190690.87
3556332,-1443410.6858109236,2926085.51
297995,-3537422.254763957,278740.4
360001,-3482092.8519252073,360316.91
550426,-1590089.4516368043,562894.75
270449,-2336797.7823249027,270454.58
232545,3278254.139912106,232488.83
342831,-2785652.2365521025,342718.73
249769,-1199840.3431831077,249799.37
5620909,3941839.567102954,5956350.36
316910,-1491834.5441589337,316798.55
126096694,92482448.72740875,124605775.07
286019,3157997.8485784605,286067.06
27659041,40960738.27672045,34335066.04
13880878,31451001.380119022,13954165.1
12073062,10836780.580485534,10867615.81
252918,-1730981.0719077382,252981.51
1592212,-3281661.8341090158,1713170.54
2549149,558393.9549726993,3434043.1
1274347,1432059.356811881,1116410.44
5390727,3182377.8720202185,5078575.81
337367,-5322722.019586422,337451.37
1313243,-4410630.6844992265,1162187.52
1456821,-2499241.0763806887,1404307.85
684269,-2716980.7811448276,783039.18
516212,1392025.2300298735,503126.63
18962638,43304447.14441085,44355524.95
3551391,-1562922.9725894723,3509996.4
28560505,49203641.29970814,33262053.98
3932676,1601109.8964860588,3620871.75
34342321,21679664.720999766,21301921.7
261916,-138343.0950437747,262017.31
550519,-4329819.130415063,608663.43
33780521,35481439.93258926,33145342.06
64730494,67348185.42281729,70383648.08
489927,819550.2233941443,527290.09
19582506,40982584.02721736,23082676.95
5325306,4162087.8520703427,5656080.24
1827913,-1498611.0207068827,2108149.09
76206,-153415.99904075637,76336.76
290848,-1713635.5246703662,290820.22
25768264,43770677.16359952,18827302.02
6991266,4368457.795295395,6593599.92
5625094,2393101.927847564,4893693.9
11702948,42609817.88818483,11357569.84
450132,211921.9785089828,439320.12
1364090,-2225585.4731801674,1330007.87
1871560,-2245610.8130546175,2590233.72
209089,-3620838.9207468852,209268.36
22145991,17518388.68040392,17317918.16
12204162,13739453.50622978,11915033.88
144325,-511682.3739313446,144141.61
254610,317196.32976884395,254663.15
814002,-4765562.967661623,735478.12
15800752,16661573.405661937,16955324.88
1536663,-2140401.76544296,1886600.17
313953,-1885518.7440043576,311952.87
88997,-1686022.5103814118,89023.54
331044,1707263.70124121,331073.93
819776,-4048169.5530438963,833362.54
6516852,10899518.495903011,6873608.39
48935367,57814044.43954742,45282778.34
267885,222387.88634174317,267796.4
6993448,5432845.907971244,6341097.85
501026,-3082862.0417241063,498051.9
966447,-2266149.349151464,992270.27
29258354,30681257.503204364,26754339.03
111333320,132937182.35987228,130723314.09
70880026,85218086.1519519,81250300.45
184122003,152995031.52520213,181431780.03
1076387,-3143668.6820801515,1025873.18
1595556,-2571732.305476388,1693782.32
267034,-1474260.358407151,267010.45
85344666,61313980.91073546,67004988.87
1471877,-3471321.4202107172,1319410.69
510159,-3063312.0955617,506768.14
17230369,17604781.69825088,19838336.88
68610,-1720556.4950087275,68790.63
297236,-1261225.8210022561,297361.1
1341872,1486159.5580693558,1298868.5
235121,3325102.5784200057,235079.67
6906809,4817738.874946985,7598518.81
1380784,-1218318.6514828652,1206691.41
138467640,115159607.62759998,146293543.63
8712136,8649058.791058611,13409869.47
113203255,81761873.43517359,109016749.38
564513,449267.4948082827,562534.52
1558323,-3636020.4511468876,2162638.46
178535641,194808626.32513893,157090829.13
741394,-6300288.633066824,876700.98
9400072,7477779.547630303,8435723.07
2446805,5412635.679501582,2203405.9
429234,-1550517.8961260598,430653.86
6491218,1848607.742168136,5117218.3
637009,-2128869.6075107288,560829.31
50555344,45107682.369364634,39214639.67
668264,-3863281.79622256,650617.17
586685,-2741586.088594755,507915.24
24629480,26072242.768898588,26392671.53
9224553,10559318.640907608,8428453.25
247161,-6155135.291729221,239078.27
265386,2362462.795760438,265375.84
45528886,110190705.40824372,56171142.31
256657,-868258.9547973499,220580.09
934755,-4308161.5855325945,1160778.49
6187717,13474585.905493375,6214383.08
4294677,840646.7937163264,4208410.36
8465043,19457096.921506647,10546325.74
223279,840156.4153107293,223329.59
216057,1969692.1179788746,216094.8
1441294,79320.61040905118,1598391.84
185868,-1567512.4572320841,184847.49
951437,-3361942.0278909225,970368.14
3042694,-1426717.2069932353,3211182.29
293683,-1914252.5104722064,293668.99
269352,-507459.69770143554,269337.15
3383506,-464022.52113229036,4716010.13
49467361,186582793.66247773,75465352.11
371290,1526254.5966469273,409633.92
1329957,-2667282.230247183,1263576.39
630932,-4305397.390311049,627904.98
10431958,7456081.281996101,9214592.41
57990446,113474301.93311599,63931167.3
866620,-3617273.390754506,759716.22
419996,2998571.7470337935,412180.84
522759,-368762.0759087056,516733.18
270903,-227076.69819786772,270935.42
201895,-2361603.4462616947,212363.71
9403160,5722675.979578868,8744407.67
15809427,15337758.710722417,15985378.33
9688805,8918532.65051733,11642665.34
1079215,-3607632.6868454684,1097645.13
74666,-1442301.8640560359,74677.42
65477,-768831.9000799619,65473.41
6764121,1728176.3395109884,6864500.89
12218208,12635434.565747134,11742852.88
6064315,3231354.6814231053,5906662.3
2021195,-4442512.843551271,2078099.84
9719187,6621732.1806676425,9775245.62
220561,2724072.7507276125,220630.11
688423,-5841952.562941588,705500.15
72256,-897721.3076693974,72269.84
293959,-2077350.1877634004,294059.82
21753013,18839813.459627654,17962569.12
863776,-4078417.543653395,860733.22
6884959,5863164.694964215,6777312.4
29215305,25806708.435367305,25074105.93
2425881,-3942179.294226935,2674900.77
140872042,93989459.63706353,92986385.7
39778729,64209913.14638434,39453281.85
120698497,153271979.33979324,189090002.4
361705,-6795509.09980678,345185.11
9624455,24936987.1372781,9453269.03
13186754,60346399.783298686,18750360.75
678055,-4962718.832069831,654566.63
541371,-2052554.1033516265,516658.38
250854,-2525045.2073373273,250860.43
49745871,41738139.42467712,43044702.29
1335366,-2867676.0200589523,1388302.84
8670421,5194072.843494613,7288738.88
609272,-3838871.1265289783,620748.09
778702,-4576695.895269658,713746.28
8268289,8691254.041075286,8435982.71
69261483,122167155.08917668,76258389.08
88585,576066.212713968,88608.67
2166063,-3263518.0490787756,2871788.11
243239,3304623.478294555,243265.99
13578152,25918469.534867916,12032333.01
40566845,38375126.68627396,34950035.47
588164,-2829509.663508998,568303.96
17903720,15612575.062128793,14820455.18
14155248,11473545.432254337,14316544.27
8970880,26471202.058652323,8281756.56
291356,1657946.2771028727,291304.08
7079848,9650659.991219789,6493174.15
376685,-5700426.484645931,376332.78
29132742,42618293.20052409,35505144.8
102793276,84316926.38558216,101936414.64
242180,2696953.9338706844,242068.01
4576066,2377769.9424596094,4854262.5
15562996,11491656.394790284,14797892.04
6062115,3659632.74569761,5140975.46
6638688,2212793.492336426,6554507.67
140318,3854.332961075008,140183.18
38797502,57918052.963964105,35255405.56
741660,-3255355.3599754665,707975.42
8441936,17768381.22206438,8485072.0
134801,-4971878.051133089,134647.26
12686598,11993637.526169863,11472974.83
74323833,113452368.91614725,73484691.15
490234,-2668740.953722572,603474.22
226148,1816977.840619646,226180.05
12071970,32509060.05148385,12980041.54
294577,-2234228.080128465,294634.46
1556856,-3974558.361628264,1654554.9
34834044,28002394.706946302,32554884.22
74094592,76363517.0546013,112201393.69
502864,230669.52885583043,523155.1
2237814,10601577.479897954,2718050.36
277738,-1447709.1549683828,277785.83
3623389,-912807.3386998735,4799321.16
360239,-3645881.616430413,360491.96
31577616,47260275.73813394,32544279.33
3994222,-214013.63918167353,4493621.28
719711,-3834350.8975056987,661119.92
6034820,10975345.077123057,6049361.21
24051669,28732219.132164504,23232827.62
2587689,-2233751.6677479222,2636967.17
23440106,27126179.65712696,22136682.45
694275,-3065837.1603131834,683006.17
8721629,21576805.11007982,8980049.52
3345002,223346.1609916985,3001880.55
77336,-3579266.8810116686,77492.68
24811649,21375131.686536897,23121678.14
26851672,32227385.80967324,21808472.68
192551331,248761252.68160766,170950787.99
2910750,-2854067.2199360095,2659580.91
7932701,8303518.2162275575,7354154.26
146405505,158088525.4037663,175288467.97
185163,2416541.130059112,185032.27
45767401,41250434.3064612,59148373.68
219537,99633.899853535,219693.07
35179841,61134358.30695547,29792823.16
144088666,109399579.10748385,116037210.48
2300387,4167425.037722815,2219710.3
28086134,43937324.100008175,27665535.99
2569378,-426040.53149585053,2652767.64
66567231,53949229.05694863,59816053.37
180042907,143140503.92131335,159009490.03
248697,1890831.0504232347,248675.96
4588208,2229159.7316039912,3665623.63
764129,-2753488.8526119106,784805.62
657313,-1313447.0022724979,628032.85
342700,-1443097.4460250046,342706.35
221961,900245.1773106232,221907.26
456699,-3176143.9735757783,449403.08
1837804,-2616554.8031922765,1998833.16
3886595,1370134.492840957,3921691.42
10859496,20115467.730371024,9580538.18
1386304,-1300865.0393650718,1772077.51
14247743,18741272.90735464,12317710.01
1956172,-2788085.454000687,1940210.31
5929695,6307112.809111711,6422556.09
258675,-113226.98337411508,258533.97
12224125,10320155.420214891,11512659.06
60001746,66346172.582865626,70331176.54
562840,-1667124.752534045,521195.49
38747584,32741617.91420952,32473648.1
27948579,42222293.4009947,25847808.47
1478821,3142344.837345779,1377170.48
1371008,19540.901453647763,1240648.83
703078,686706.7717720605,672506.14
735480,-3587530.759164091,785633.25
1513302,-4463180.713756256,1239701.87
261254,489930.60536343977,340979.44
40670380,46101558.78029698,44525311.18
529328,-2064797.4533854965,573041.44
24517798,88596740.1697008,34190502.61
10471117,6308430.7222583555,7925043.37
2818791,-841244.9325998724,2588774.84
247196,-3348098.6327442415,247213.27
185481,2338265.862427268,185508.92
30423805,51240354.370719284,32234669.73
278338,-1268680.0987436026,278189.48
10890973,8885111.720842618,10806240.63
606137,-2230091.4700130485,666199.25
13106160,16148160.678476248,13983911.84
1112771,-2845687.5625377167,1103674.17
339840,-570466.5114815198,339976.79
634735,-3542326.34482993,672309.0
307783,-5570118.803479271,331477.35
1394894,-2830458.0049086213,1659280.45
257090,-2411634.158216495,257022.13
18278894,27045878.729929697,13607414.12
14702025,14541765.04329247,14970064.65
348903,4301638.068737924,348949.7
386455,-6027095.783158625,386796.04
1477314,-5337221.406072976,1512647.38
6046708,3070171.1801070645,6684534.11
9708953,22824671.209493805,9120236.06
10931890,14516613.648375008,11632940.45
233479,2790888.877635516,233493.64
260530,592977.5959555916,260529.43
85852793,144702467.56805822,104345155.5
242770,269985.2559321821,242789.8
251101,-335030.1534532979,251072.83
290510,-1635723.987151159,290499.47
241549,-1121641.1660391986,333834.34
899398,-2000019.643535899,910131.05
547673,-4371749.5489152,508452.44
70548618,56427228.40240309,55968023.61
303300,-646591.3923132904,303298.42
1812999,-155709.07579200342,1682998.33
73018,-3405620.4830620084,72898.35
4673305,4370641.9981561825,4473937.85
506289,-4708925.173763776,437774.81
242648,2201113.759969607,242666.17
36021604,37783310.19995651,35806510.16
2021457,4751323.583252281,2268138.0
9295897,44368928.931262776,10141343.25
3008273,-1112266.683314655,3208218.69
1701227,-3006437.293283241,1584045.13
4226483,-1092038.6073356196,3569263.2
1990274,-826614.5287256874,2140009.69
210121,853034.1034739651,210128.22
482888,-2670732.7110710703,467697.08
36979952,60588487.23607004,42200703.28
858659,977466.693680957,775765.15
122272,1020597.8750918135,122399.03
8299968,17443980.643871885,7567008.19
1834597,-2893409.529426623,1962044.97
786206,-1805006.961000055,676097.1
4828094,-975844.7179281861,4339581.85
254277,1908253.1754267067,254286.35
2271547,-3447929.2235512603,2410545.99
4454198,2165737.305040285,4812314.2
80925444,116407755.42478344,96717594.2
290927,-535378.7208061703,290912.78
15951425,31698831.086953763,12128805.25
131144,845714.2473672405,131068.43
7311437,6390401.713672098,8638733.06
1468643,-857060.8088259622,1265791.82
357297,-1934156.2111206967,357411.19
9174919,11266490.055743784,9177220.31
316182,-328254.2503397204,316153.8
233294,-658877.2592414096,233214.85
86541563,64527714.28282979,65829760.04
5779819,14089298.299936678,5288299.36
18223703,37684851.51240249,27303659.78
4914069,2795209.5213529915,5233488.49
256245,346931.2664770819,256277.13
1487328,-4458091.867707565,1479751.63
12360902,19862080.638318647,12132906.89
102516119,89688703.48941602,92304281.81
619662,-3717095.3796013277,619386.87
738002,-5066283.651800292,920322.84
623159,-3387193.809613593,662063.72
1545547,4785158.079736538,1647021.5
393350,1449125.626261834,410422.54
6148659,11151200.46688155,6532444.59
664231,-3166081.726748422,685461.51
658429,308646.24008705094,623901.61
362511,-4865440.521976704,362760.36
264594,-3536041.2662964314,264619.23
1972959,-4122862.4414286334,1915065.02
255210,2177396.914449729,255157.33
1232866,-711013.9541150853,1250176.16
520840,-342423.4829836264,455025.71
153653,-2490863.366415318,155568.06
75470,-1932031.3720647804,75721.98
326165,-4433685.762179043,326246.63
801056,-3921655.339025384,878176.69
45313785,82965444.28486817,41221857.73
396617,-79898.59968464449,361489.68
210772,1621400.7064456083,210759.14
49361417,49558484.05280246,48608019.8
473417295,537475840.9685577,616563213.91
2655790,-1492826.8595990725,2639352.9
7449868,8478275.633196581,7307318.5
2065567,-1118057.2955744788,2035757.14
119868,-536176.8600578867,119878.85
56427745,55435128.76370826,53515473.26
3224701,12646625.684123643,4392581.99
1782279,-2640473.798665235,2085756.16
127780533,136782976.1969337,146226847.04
1097331,-4412656.137680884,1182876.06
24880624,33215643.315422278,14138729.17
17441109,21794772.19296221,21693167.99
94674586,88112815.58179946,111049436.98
1630375,-33232.6310624741,1191717.39
42901101,52302408.303448096,48497547.76
1987108,327009.41306211054,1997240.33
1509230,-3686598.82794304,1411638.84
25127073,61628194.01512787,28515294.42
30069845,104442546.07620695,36161615.72
62212319,63212829.721193075,52559681.26
729327,-637064.6427888647,770793.04
320826979,230928867.11226246,285832984.59
5461650,16589392.439269546,5613656.11
1656538,-3218732.7840555273,1451907.87
15725412,20982454.79813854,15431472.09
455976,-2395024.1909068525,500813.42
536972,-2502475.5400997885,552161.21
1299832,-905078.2615121529,1238061.78
5329147,1913047.4294308387,5758679.9
997830,-2365792.1187250353,1025554.81
266682,-1480662.008389596,266617.25
11228843,10432898.73762181,10586348.34
288738,1694392.5817812383,288766.59
459755,-5176146.416617205,453546.99
122488638,72641813.30643168,89418445.23
165428,-3247227.970453756,168767.97
624289,-5872827.775585255,592821.8
1556066,-3656295.425499793,1693995.81
4723676,646115.5936821513,4485667.63
8087582,5443417.501539875,8597897.92
2207631,-2032493.3188981414,2352971.88
269762,477026.8534591459,280011.91
331125,-4847832.152781408,331119.35
1042271,3804730.7924205214,1008000.76
544398,-1695699.5846254062,547877.46
575918,2894953.4625703134,574301.13
17959624,19222526.022562128,17715571.33
21835732,15108363.011867806,17520885.68
1021756,-2090316.7387824003,951474.91
1659529,1259960.27433981,1895012.74
436970,-1746061.3942485265,437455.88
3532122,15778903.762144443,3815501.24
328664,729723.1177627146,310660.68
739473,-5384410.980333639,639283.37
865838,2768455.3994563855,848884.96
23512491,23178011.656410556,22059654.92
